found_molecular_formula	found_inchi	found_pepmass	found_smiles	found_name	searched_smiles	searched_name	cosine_greedy_score
C17H14O4	InChI=1S/C17H14O4/c18-11-8-10(7-6-9-4-2-1-3-5-9)19-13-12(11)14-16(20-14)17-15(13)21-17/h1-5,8,14-17H,6-7H2	283.096484928	O=c1cc(CCc2ccccc2)oc2c1C1OC1C1OC21	HQTOFCYSFLUIEQ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.911135
C20H14O6	InChI=1S/C20H14O6/c1-22-15-7-10-9-25-20-17(21)12-3-4-14-11(5-6-24-14)18(12)26-19(20)13(10)8-16(15)23-2/h3-8H,9H2,1-2H3	351.08631416800006	COc1cc2c(cc1OC)-c1oc3c(ccc4occc43)c(=O)c1OC2	FDQLVTSWVRTUEU	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9110063
C30H14Cl2O8	InChI=1S/C30H14Cl2O8/c1-5-3-7(33)11-13-9(5)10-6(2)4-8(34)12-14(10)16-15(13)17-19(27(37)23(31)29(39)21(17)25(11)35)20-18(16)22(26(12)36)30(40)24(32)28(20)38/h3-4,35-40H,1-2H3	573.0138487680001	Cc1cc(=O)c2c(O)c3c(O)c(Cl)c(O)c4c5c(O)c(Cl)c(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78	GVMGQHHCKWJOTF	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)OC(=O)[C@H](C)OC(=O)C(C)(C)[C@@H](CCC)OC(=O)[C@@H](NC(=O)[C@@H](C(C)C)N(C)C2=O)C(C)C	Palmyramide A M+H	0.91095257
C15H16O	InChI=1S/C15H16O/c1-15-10-3-2-5-11(15)8-9-12-13(15)6-4-7-14(12)16/h4,6-9H,2-3,5,10H2,1H3/t15-/m0/s1	213.127391132	CC12CCCCC1=CC=C1C(=O)C=CC=C12	AHCCSFZXRLQQHD	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.91089547
C19H13ClO6	InChI=1S/C19H13ClO6/c1-22-17-9(20)3-4-10-14(17)16(21)15-12(25-10)7-11-13(18(15)23-2)8-5-6-24-19(8)26-11/h3-8,19H,1-2H3/t8-,19+/m1/s1	373.04734181599997	COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)C1C=COC1O4	POXKBPUNCDMQMW	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9108887
C20H14Br2N4O	InChI=1S/C20H14Br2N4O/c21-10-1-3-12-14(7-23-16(12)5-10)18-9-25-20(26-18)19(27)15-8-24-17-6-11(22)2-4-13(15)17/h1-8,18,23-24H,9H2,(H,25,26)/t18-/m0/s1	484.960711268	O=C(C1=NC(c2c[nH]c3cc(Br)ccc23)CN1)c1c[nH]c2cc(Br)ccc12	YFOAHBJMHACINK	CC1=C(OC2=C(C1=O)C(=C(C(=C2OC)OC)OC)OC(=O)C)/C=C/C3=CC(=CC(=C3)OC(=O)C)OC(=O)C	Hormothamnione_triacetate M+H	0.9107143
C21H18O5	InChI=1S/C21H18O5/c1-21(2)9-8-14-19-15(10-17(24-3)20(14)26-21)18(23)16(11-25-19)12-4-6-13(22)7-5-12/h4-11,22H,1-3H3	351.12269967599997	COc1cc2c(=O)c(-c3ccc(O)cc3)coc2c2c1OC(C)(C)C=C2	KUBLDNUEYZTNOH	N/A	Kalkitoxin_thioamide_alcohol M+H	0.91061217
C18H18O3	InChI=1S/C18H18O3/c1-10-6-13-12(8-15(10)19)7-11-4-5-17(21)18(2,3)14(11)9-16(13)20/h4-8,14,19H,9H2,1-3H3	283.13287043599996	Cc1cc2c(cc1O)C=C1C=CC(=O)C(C)(C)C1CC2=O	QLUGKLSOYXIDKZ	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9103837
C11H14N2	InChI=1S/C11H14N2/c1-13-8-3-2-6-11(13)10-5-4-7-12-9-10/h2-5,7,9,11H,6,8H2,1H3	175.12297444799995	CN1CC=CCC1c1cccnc1	ATWWUVUOWMJMTM	N/A	Janthielamide M+H	0.9103147
C21H26N6O4S2	InChI=1S/C21H26N6O4S2/c1-5-9(2)15-21-26-13(8-33-21)17(29)22-10(3)19-24-12(6-31-19)16(28)23-11(4)20-25-14(7-32-20)18(30)27-15/h6,8-11,14-15H,5,7H2,1-4H3,(H,22,29)(H,23,28)(H,27,30)/t9-,10-,11+,14+,15+/m0/s1	491.152971312	CCC(C)C1N=C(O)C2CSC(=N2)C(C)N=C(O)c2coc(n2)C(C)N=C(O)c2csc1n2	VSGYUYYHFCZFRA	N/A	Antillatoxin B (red) M+H	0.91005105
C20H21NO4	InChI=1S/C20H21NO4/c1-21-15-5-12-7-19-20(25-10-24-19)9-14(12)16(21)4-11-6-17(22-2)18(23-3)8-13(11)15/h6-9,15-16H,4-5,10H2,1-3H3	340.154334152	COc1cc2c(cc1OC)C1Cc3cc4c(cc3C(C2)N1C)OCO4	YTZIQRTXKBDFKM	N/A	Curazole in 3L M+H	0.9098644
C12H11Br2N5O	InChI=1S/C12H11Br2N5O/c1-19-4-6(17-12(19)15)5-2-3-16-11(20)9-7(5)8(13)10(14)18-9/h2,4,18H,3H2,1H3,(H2,15,17)(H,16,20)	399.94031017199995	Cn1cc(C2=CCNC(=O)c3[nH]c(Br)c(Br)c32)[nH]c1=N	VITJFMVSWQTFHO	CCCCCCC[C@@H](C/C=C/CCC(=O)NCCC(=C)[C@]12[C@H](O1)CC=C(C2=O)C)OC	Malyngamide_H M+H	0.90986294
C20H21NO3	InChI=1S/C20H21NO3/c1-24-16-12-10-14(11-13-16)6-3-2-4-7-15-8-5-9-17-18(15)19(22)20(23)21-17/h5,8-13H,2-4,6-7H2,1H3,(H,21,22,23)	324.159419532	COc1ccc(CCCCCc2cccc3c2C(=O)C(=O)N3)cc1	NTHUKVMZUHUQHG	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9097868
C17H14O4	InChI=1S/C17H14O4/c1-9-8-12(18)13-14(15(9)19)17(21-3)11-7-5-4-6-10(11)16(13)20-2/h4-8H,1-3H3	283.096484928	COc1c2c(c(OC)c3ccccc13)C(=O)C(C)=CC2=O	CGKURDDUNHIEID	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9097004
C20H18N2O4	InChI=1S/C20H18N2O4/c1-25-15-8-10(2-4-13(15)23)19-18-17-14(26-19)5-3-12-16(17)11(9-22-12)6-7-21-20(18)24/h2-5,8-9,18-19,22-23H,6-7H2,1H3,(H,21,24)	351.133933056	COc1cc(C2Oc3ccc4[nH]cc5c4c3C2C(O)=NCC5)ccc1O	GEJUXZYANAYHRZ	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9096155
C30H14Cl2O8	InChI=1S/C30H14Cl2O8/c1-5-3-7(33)11-13-9(5)10-6(2)4-8(34)12-14(10)16-15(13)17-19(27(37)23(31)29(39)21(17)25(11)35)20-18(16)22(26(12)36)30(40)24(32)28(20)38/h3-4,33-34,37-40H,1-2H3	573.0138487680001	Cc1cc(O)c2c(=O)c3c(O)c(Cl)c(O)c4c5c(O)c(Cl)c(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65	LSIBZKFIGHWSFC	[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)OC(=O)[C@H](C)OC(=O)C(C)(C)[C@@H](CCC)OC(=O)[C@@H](NC(=O)[C@@H](C(C)C)N(C)C2=O)C(C)C	Palmyramide A M+H	0.9092447
C11H10O2	InChI=1S/C11H10O2/c1-8(2)3-4-9-7-10(12)5-6-11(9)13/h5-7,12-13H,1H2,2H3	175.07535556	C=C(C)C#Cc1cc(O)ccc1O	ZUEGEPDZNAILQJ	N/A	Janthielamide M+H	0.90914214
C19H13ClO6	InChI=1S/C19H13ClO6/c1-22-11-7-12-13(8-5-6-24-19(8)26-12)18-15(11)16(21)14-10(25-18)4-3-9(20)17(14)23-2/h3-8,19H,1-2H3	373.04734181599997	COc1c(Cl)ccc2oc3c4c(cc(OC)c3c(=O)c12)OC1OC=CC41	APFREBNCQQCNPC	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9085977
C18H13NO5	InChI=1S/C18H13NO5/c1-23-9-4-3-8-5-12-14-11(16(21)18(22)19-12)7-13(20)17(24-2)15(14)10(8)6-9/h3-7,20H,1-2H3,(H,19,22)	324.08664851599997	COc1ccc2cc3c4c(cc(O)c(OC)c4c2c1)C(=O)C(=O)N3	GFUNSAYRGGSYID	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.9085133
C17H14O4	InChI=1S/C17H14O4/c18-13-8-9-14(19)17-16(13)15(20)10-12(21-17)7-6-11-4-2-1-3-5-11/h1-5,8-10,18-19H,6-7H2	283.096484928	O=c1cc(CCc2ccccc2)oc2c(O)ccc(O)c12	NKMJZJDVLMDPGO	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9082734
C26H20N2O2	InChI=1S/C26H20N2O2/c1-13-11-17-15-7-3-5-9-19(15)27-23(17)21(25(13)29)22-24-18(12-14(2)26(22)30)16-8-4-6-10-20(16)28-24/h3-12,27-30H,1-2H3	393.15975388	Cc1cc2c([nH]c3ccccc32)c(-c2c(O)c(C)cc3c2[nH]c2ccccc23)c1O	BZVSIHKEOLSGNL	C[C@H]1C=CC(=O)N1C(=O)/C=C(\CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)/CCCC#C)/OC	Jamaicamide B M+H	0.9078291
C19H17NO4	InChI=1S/C19H17NO4/c1-19-16-10(5-6-20(19)2)7-14-17(24-9-23-14)15(16)12-4-3-11(21)8-13(12)18(19)22/h3-4,7-8,21H,5-6,9H2,1-2H3	324.123034024	CN1CCc2cc3c(c4c2C1(C)C(=O)c1cc(O)ccc1-4)OCO3	GIONINGVLGZFDK	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.907782
C19H16O8	InChI=1S/C19H16O8/c1-22-13-7-10(20)14-15(21)19(24-3)16(27-18(14)17(13)23-2)9-4-5-11-12(6-9)26-8-25-11/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1cc(O)c2c(=O)c(OC)c(-c3ccc4c(c3)OCO4)oc2c1OC	RIBQNZSBOGKTHR	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90772253
C11H10BrN5O2	InChI=1S/C11H10BrN5O2/c12-6-3-5-4(7-10(19)17-11(13)16-7)1-2-14-9(18)8(5)15-6/h3,15H,1-2H2,(H,14,18)(H3,13,16,17,19)/b7-4-	324.00906266	N=C1N=C(O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1	ATBAETXFFCOZOY	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90755355
C22H28O5	InChI=1S/C22H28O5/c1-25-16-7-5-4-6-15-13-18(21(26-2)22(27-3)20(15)24)17-12-14(8-10-16)9-11-19(17)23/h9,11-13,16,23-24H,4-8,10H2,1-3H3	373.20094999599996	COc1c2cc(c(O)c1OC)CCCCC(OC)CCc1ccc(O)c-2c1	VNTSAULBKYYEMX	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9075195
C20H20O7	InChI=1S/C20H20O7/c1-22-12-8-6-11(7-9-12)17-20(26-5)16(21)15-18(25-4)13(23-2)10-14(24-3)19(15)27-17/h6-10H,1-5H3	373.12817898	COc1ccc(-c2oc3c(OC)cc(OC)c(OC)c3c(=O)c2OC)cc1	JPQBOQRCDMMBBM	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9074716
C15H22O5	InChI=1S/C15H22O5/c1-12(17)3-4-15(10-9(12)19-10)11-18-8-5-13(15,2)14(6-8,7-16)20-11/h8-11,16-17H,3-7H2,1-2H3/t8-,9+,10-,11-,12+,13+,14+,15+/m1/s1	283.153999804	CC1(O)CCC2(C3OC4CC(CO)(O3)C2(C)C4)C2OC21	JYRLPQDQTAYTJX	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9074177
C19H17NO5	InChI=1S/C19H17NO5/c1-22-13-4-3-11-16(18(13)23-2)17-12-8-15-14(24-9-25-15)7-10(12)5-6-20(17)19(11)21/h3-4,7-8,17H,5-6,9H2,1-2H3	340.117948644	COc1ccc2c(c1OC)C1c3cc4c(cc3CCN1C2=O)OCO4	FANIZYOYPJRPLY	N/A	Curazole in 3L M+H	0.90740466
C15H22O5	InChI=1S/C15H22O5/c1-11(2)5-4-10(17)12(3)13(11)6-7-14(18,9-16)15(19,8-13)20-12/h4-5,16,18-19H,6-9H2,1-3H3	283.153999804	CC1(C)C=CC(=O)C2(C)OC3(O)CC12CCC3(O)CO	WGPNDQAUYHDXQA	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9073923
C20H34O7	InChI=1S/C20H34O7/c1-5-17(2)8-20(27)7-10(22)14-18(3,9-21)11(23)6-12(24)19(14,4)15(20)13(25)16(17)26/h5,10-16,21-27H,1,6-9H2,2-4H3	387.237729428	C=CC1(C)CC2(O)CC(O)C3C(C)(CO)C(O)CC(O)C3(C)C2C(O)C1O	ROIUQOHGZBPLDN	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9072534
C19H21N3O2	InChI=1S/C19H21N3O2/c1-5-19(3,4)16-13(12-8-6-7-9-14(12)21-16)10-15-18(24)20-11(2)17(23)22-15/h5-11,21H,1H2,2-4H3,(H,20,24)(H,22,23)/b15-10-	324.170652912	C=CC(C)(C)c1[nH]c2ccccc2c1C=C1N=C(O)C(C)N=C1O	MYRPIYZIAHOECW	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.907244
C20H21NO4	InChI=1S/C20H21NO4/c1-21-8-7-12-10-15(24-3)19(22)18-16(12)13(21)9-11-5-6-14(23-2)20(25-4)17(11)18/h5-6,9-10,22H,7-8H2,1-4H3	340.154334152	COc1ccc2cc3c4c(cc(OC)c(O)c4c2c1OC)CCN3C	JBRXGCUFNVHPJC	N/A	Curazole in 3L M+H	0.9068402
C13H24O2	InChI=1S/C13H24O2/c1-3-11-7-5-6-9-13(14-11)10-8-12(4-2)15-13/h11-12H,3-10H2,1-2H3	213.18490600799998	CCC1CCCCC2(CCC(CC)O2)O1	SOXITGSDPZLVJM	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9067343
C17H9NO5	InChI=1S/C17H9NO5/c19-8-2-1-7-3-11-13-10(15(20)17(21)18-11)5-12-16(23-6-22-12)14(13)9(7)4-8/h1-5,19H,6H2,(H,18,21)	308.05534838799997	O=C1Nc2cc3ccc(O)cc3c3c4c(cc(c23)C1=O)OCO4	QTUOOWLAKCKQHG	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9067302
C17H14O4	InChI=1S/C17H14O4/c1-19-12-5-3-11(4-6-12)15-10-21-16-9-13(20-2)7-8-14(16)17(15)18/h3-10H,1-2H3	283.096484928	COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1	LPNBCGIVZXHHHO	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9062559
C18H13NO4	InChI=1S/C18H13NO4/c1-22-14-7-9-5-6-19-17-11-8-13(21)12(20)4-3-10(11)16(15(9)17)18(14)23-2/h3-8,19H,1-2H3	308.091733896	COc1cc2cc[nH]c3c4c(c(c1OC)c2=3)C=CC(=O)C(=O)C=4	KSGDMYJIAGEDPQ	CCCCC(C)\C=C(/C)C(O)C(C)C(=O)N1CCC[C@H]1C(O)=O	Tumonoic acid E M+H	0.9062032
C19H17NO5	InChI=1S/C19H17NO5/c1-22-13-4-3-11-16(18(13)23-2)19(21)20-6-5-10-7-14-15(25-9-24-14)8-12(10)17(11)20/h3-4,7-8,17H,5-6,9H2,1-2H3	340.117948644	COc1ccc2c(c1OC)C(=O)N1CCc3cc4c(cc3C21)OCO4	OMDLUUQOGBOMJH	N/A	Curazole in 3L M+H	0.9061786
C21H18O5	InChI=1S/C21H18O5/c1-12-6-14-8-18(23-2)19(24-3)9-15(14)21(16(12)10-22)13-4-5-17-20(7-13)26-11-25-17/h4-10H,11H2,1-3H3	351.12269967599997	COc1cc2cc(C)c(C=O)c(-c3ccc4c(c3)OCO4)c2cc1OC	AEZQCYJTOQVFPP	N/A	Kalkitoxin_thioamide_alcohol M+H	0.9061745
C19H17NO5	InChI=1S/C19H17NO5/c1-23-18-14(21)3-2-11-6-13-12-8-16-15(24-9-25-16)7-10(12)4-5-20(13)19(22)17(11)18/h2-3,7-8,13,21H,4-6,9H2,1H3	340.117948644	COc1c(O)ccc2c1C(=O)N1CCc3cc4c(cc3C1C2)OCO4	XSILRSUKELEZIF	N/A	Curazole in 3L M+H	0.90598714
C11H10BrN5O2	InChI=1S/C11H10BrN5O2/c12-5-3-15-8-6(5)4(1-2-14-9(8)18)7-10(19)17-11(13)16-7/h3,15H,1-2H2,(H,14,18)(H3,13,16,17,19)/b7-4-	324.00906266	N=C1N=C(O)C(=C2CCN=C(O)c3[nH]cc(Br)c32)N1	BGQVVTJSMBYUHC	CCCCCCCCC(C)[C@@H]([C@H](C)C(=O)N1CCC[C@H]1C(=O)O)OC(=O)C	Tumonoic_acid_F M+H	0.90594465
C15H22O5	InChI=1S/C15H22O5/c1-8-6-14(18)15(19,9(2)7-20-14)11-10(8)4-5-13(3,17)12(11)16/h4-5,8,10-12,16-19H,2,6-7H2,1,3H3/t8-,10+,11+,12-,13+,14+,15+/m0/s1	283.153999804	C=C1COC2(O)CC(C)C3C=CC(C)(O)C(O)C3C12O	VYPRBOJHKULSRI	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9057823
C18H18O3	InChI=1S/C18H18O3/c1-10-6-12-11(8-16(10)20)7-13-14(9-17(12)21)18(2,3)5-4-15(13)19/h4-8,14,20H,9H2,1-3H3	283.13287043599996	Cc1cc2c(cc1O)C=C1C(=O)C=CC(C)(C)C1CC2=O	GRWDPEAJPRQDMG	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9053894
C20H21NO4	InChI=1S/C20H21NO4/c1-21-6-5-11-8-17(24-3)20(25-4)19-13-10-15(22)16(23-2)9-12(13)7-14(21)18(11)19/h7-10,22H,5-6H2,1-4H3	340.154334152	COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1O)CCN3C	QAKYRJNCIMMIRN	N/A	Curazole in 3L M+H	0.9053597
C28H30O15	InChI=1S/C28H30O15/c29-7-18-21(32)23(34)24(35)27(41-18)43-26-22(33)19(8-30)42-28(25(26)36)40-12-2-3-13-16(6-12)37-9-14(20(13)31)11-1-4-15-17(5-11)39-10-38-15/h1-6,9,18-19,21-30,32-36H,7-8,10H2	607.16574626	O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)ccc12	MVXVJUZTOCOJJR	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.9052811
C14H17NO	InChI=1S/C14H17NO/c1-10(2)7-8-11-9-14(16)12-5-3-4-6-13(12)15-11/h3-6,9-10H,7-8H2,1-2H3,(H,15,16)	216.138290164	CC(C)CCc1cc(=O)c2ccccc2[nH]1	BGYYBOVFEDTDIO	C/C=C(/C)\C(=O)OCC1=NC=CC2=C1C(=O)C(=C(C2=O)C)OC	Renierone M+H	0.90515804
C18H15Br2NO3	InChI=1S/C18H15Br2NO3/c1-12-16(22)10-13(24-18(12)23)8-6-4-2-3-5-7-9-15-17(20)14(19)11-21-15/h2-11,21-22H,1H3	451.94914354	Cc1c(O)cc(C=CC=CC=CC=Cc2[nH]cc(Br)c2Br)oc1=O	AUUVIHLBAQYUCW	CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)/[C@]12[C@H](O1)C[C@@H]([C@@H](C2=O)C)O)OC	Malyngamide_I M+H	0.9050904
C19H16O8	InChI=1S/C19H16O8/c1-22-12-7-13(23-2)18-14(15(12)20)16(21)19(24-3)17(27-18)9-4-5-10-11(6-9)26-8-25-10/h4-7,20H,8H2,1-3H3	373.09179347199995	COc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)c(OC)c(=O)c2c1O	IHMQIKPRZVLXSH	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9049413
C20H21NO4	InChI=1S/C20H21NO4/c1-23-18-5-4-12-8-16-14-10-17(22)19(24-2)9-13(14)6-7-21(16)11-15(12)20(18)25-3/h4-5,8-10,22H,6-7,11H2,1-3H3	340.154334152	COc1cc2c(cc1O)C1=Cc3ccc(OC)c(OC)c3CN1CC2	CYOURJWVXZHEPP	N/A	Curazole in 3L M+H	0.9049167
C27H27NO3	InChI=1S/C27H27NO3/c1-25(2)24-23(29)14-20-18-9-8-15-12-17-16-6-4-5-7-21(16)28-22(17)13-19(15)26(18,3)10-11-27(20,30-24)31-25/h4-7,12-14,18,24,28H,8-11H2,1-3H3/t18-,24-,26-,27-/m0/s1	414.206369724	CC1(C)OC23CCC4(C)c5cc6[nH]c7ccccc7c6cc5CCC4C2=CC(=O)C1O3	LXVZDJWVNOXLAL	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+Na	0.9048995
C22H14O7	InChI=1S/C22H14O7/c23-8-11-1-9-2-12(24)6-17(27)20(9)22-14(11)7-15-18(29-22)4-10-3-13(25)5-16(26)19(10)21(15)28/h1-7,23-27H,8H2	391.08122878800003	O=c1c2cc3c(CO)cc4cc(O)cc(O)c4c3oc-2cc2cc(O)cc(O)c12	XTJYVSIDALZDLE	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90464914
C20H20O7	InChI=1S/C20H20O7/c1-22-14-9-8-13-17(19(14)25-4)12(21)10-16(27-13)11-6-7-15(23-2)20(26-5)18(11)24-3/h6-10H,1-5H3	373.12817898	COc1ccc(-c2cc(=O)c3c(OC)c(OC)ccc3o2)c(OC)c1OC	RXRZZDZJENMNEF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90450966
C13H12N2O	InChI=1S/C13H12N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)	213.102239004	OC(=Nc1ccccc1)Nc1ccccc1	GWEHVDNNLFDJLR	CC[C@H]1[C@@H]2C[C@H]3[C@@H]([C@H]2/C=C\C/C=C\CCCCC(=O)O1)O3	Ecklonialactone_A M+H	0.9042152
C20H21NO4	InChI=1S/C20H21NO4/c1-21-7-6-15-9-19-18(23-11-24-19)8-14(15)3-2-13-4-5-17-20(16(13)10-21)25-12-22-17/h4-5,8-9H,2-3,6-7,10-12H2,1H3	340.154334152	CN1CCc2cc3c(cc2CCc2ccc4c(c2C1)OCO4)OCO3	KNGKJOJXPBGGOV	N/A	Curazole in 3L M+H	0.9038931
C18H18O3	InChI=1S/C18H18O3/c1-11-12(2)18(14-5-9-16(20)10-6-14)21-17(11)13-3-7-15(19)8-4-13/h3-10,12,17-20H,1H2,2H3	283.13287043599996	C=C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C	GUFYIKUMMMQMOP	CC[C@@H](C)C(=O)N(C)CC[C@@H](C)C[C@H](C)[C@H](C)CC1=N[C@@H](CS1)C=C	Kalkitoxin M+H	0.90387887
C12H14O	InChI=1S/C12H14O/c1-9-4-2-5-10-6-3-7-11(13)8-12(9)10/h3,6-9H,2,4-5H2,1H3	175.111741068	CC1CCCc2cccc(=O)cc21	PTSMDILTYWXXSJ	N/A	Janthielamide M+H	0.90367734
C12H11Br2N5O	InChI=1S/C12H11Br2N5O/c1-19-6(4-17-12(19)15)5-2-3-16-11(20)9-7(5)8(13)10(14)18-9/h2,4,18H,3H2,1H3,(H2,15,17)(H,16,20)	399.94031017199995	Cn1c(C2=CCNC(=O)c3[nH]c(Br)c(Br)c32)c[nH]c1=N	OFVTZRHCBUKTFP	CCCCCCC[C@@H](C/C=C/CCC(=O)NCCC(=C)[C@]12[C@H](O1)CC=C(C2=O)C)OC	Malyngamide_H M+H	0.9036756
C22H21N3O4	InChI=1S/C22H21N3O4/c1-24-17-11-19(29-4)18(28-3)10-15(17)22(26)25-8-7-13-14-9-12(27-2)5-6-16(14)23-20(13)21(24)25/h5-6,9-11H,7-8H2,1-4H3	392.160482152	COc1ccc2c(c1)=C1CCN3C(=O)c4cc(OC)c(OC)cc4N(C)C3=C1N=2	YVRHUSXQPBXELG	CO\C(CCNC(=O)CC\C=C\C(C)CC\C(CCCC#C)=C\Cl)=C\C(=O)N1C(C)C=CC1=O	Jamaicamide B M+H	0.9035616
C20H20O7	InChI=1S/C20H20O7/c1-22-14-8-18(25-4)16(23-2)6-11(14)13-10-27-15-9-19(26-5)17(24-3)7-12(15)20(13)21/h6-10H,1-5H3	373.12817898	COc1cc(OC)c(-c2coc3cc(OC)c(OC)cc3c2=O)cc1OC	ADVSBKKAOLGTQF	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.90352124
C22H12O6	InChI=1S/C22H12O6/c23-21-19-17(11-5-9-1-3-25-13(9)7-15(11)27-21)18-12-6-10-2-4-26-14(10)8-16(12)28-22(24)20(18)19/h1-8,17-20H	373.070664104	O=C1Oc2cc3occc3cc2C2C1C1C(=O)Oc3cc4occc4cc3C12	ZNCWXXJTDDGKHO	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9034021
C22H20N4O2	InChI=1S/C22H20N4O2/c1-28-13-6-7-16-18(12-13)25-21(27)26-11-8-15-14-4-2-3-5-17(14)24-19(15)20-22(16,26)9-10-23-20/h2-7,12,24H,8-11H2,1H3,(H,25,27)	373.16590188	COc1ccc2c(c1)N=C(O)N1CCc3c([nH]c4ccccc34)C3=NCCC321	ADRIHIFPGYRGBM	N/A	Kalkitoxin_thioamide_alcohol M+Na	0.9033005
C10H10N2O	InChI=1S/C10H10N2O/c1-2-7-5-11-6-9-8(7)3-4-12-10(9)13/h2,5-6H,1,3-4H2,(H,12,13)	175.08658893999996	C=Cc1cncc2c1CCN=C2O	VTKUGPIANISZIS	N/A	Janthielamide M+H	0.9032839
